qid,entropy,confidence,max_retrieval_score
781,2.3012948757810165,-0.15420184297472062,16.884899139404297
782,2.301074691646394,-0.12844571009750538,20.897300720214844
783,2.299150248589556,-0.03637838605935352,16.45789909362793
784,2.301055220887538,-0.11571676088775618,13.256799697875977
785,2.301903027432346,-0.294413208926948,14.40820026397705
786,2.3023239918863405,-0.1576010737522855,8.249899864196777
787,2.3023479084591782,-0.22145683638950142,15.036100387573242
788,2.299868420049359,-0.193427461251924,22.323699951171875
789,2.300970560366475,-0.11482928435960993,14.816200256347656
790,2.3016117174823383,-0.060544952994919465,15.56980037689209
791,2.3023798476389787,-0.18100441611854112,17.758899688720703
792,2.302408894566833,-0.07241301807846093,10.432499885559082
793,2.3021649473039587,-0.2213599118959304,15.077099800109863
794,2.3014428941602647,-0.25810365292887294,17.345800399780273
795,2.3015667590660507,-0.1855846017013132,12.854599952697754
796,2.3015991866804386,-0.039351537290091596,17.90559959411621
797,2.297800527726167,-0.09169276813030514,15.659600257873535
798,2.301098449894108,-0.07368036011062862,21.800199508666992
799,2.30110062864324,-0.11579496885490115,11.402099609375
800,2.3013158689728086,-0.18846505131887437,10.669400215148926
801,2.301883196805527,-0.07090407878465019,15.787599563598633
802,2.3021793908657697,-0.22507862969050763,11.958499908447266
803,2.3013288851608924,-0.2768712202430794,18.981399536132812
804,2.301654965500649,-0.16955086444133005,13.030500411987305
805,2.3008987922436623,-0.1661287723852677,12.681699752807617
806,2.3024151028159063,-0.044846738518833126,10.765600204467773
807,2.301813265764457,-0.25379028979180684,10.545900344848633
808,2.3021422891947614,-0.1332596367738471,15.594499588012695
809,2.3022342972317755,-0.3067352165326154,21.399900436401367
810,2.302288772173909,-0.2265481241432301,14.36870002746582
811,2.302007511937591,-0.2567107994956217,14.645400047302246
812,2.3015953367979547,-0.1693923167511697,15.194700241088867
813,2.3022930088941056,-0.08509323857850805,13.430999755859375
814,2.3007044224531916,-0.3386768897877488,17.118799209594727
815,2.301853237548545,-0.06997164298855862,11.385899543762207
816,2.2999631230247664,-0.07199626814032878,14.722599983215332
817,2.3023682602663085,-0.3422737151139117,9.936300277709961
818,2.3019978656218876,-0.09655128440168814,11.971500396728516
819,2.300911094572942,-0.12036238521428,14.955499649047852
820,2.3001553566867448,-0.1152136296442955,19.18950080871582
821,2.2986694580932268,-0.26802956537141875,17.957599639892578
822,2.279490200898442,-0.06958859156098374,46.76539993286133
823,2.282622293071964,-0.12501293707879968,20.917699813842773
824,2.3020216517755085,-0.17913508031696146,14.904899597167969
825,2.3017142364918954,-0.05140295447641652,10.851400375366211
826,2.2959614072612093,-0.059302461868380396,21.207199096679688
827,2.298821762892817,-0.1504837762341461,20.38479995727539
828,2.2981885822748165,-0.11375233224500438,11.918399810791016
829,2.289213965367938,-0.12960455457995973,18.810400009155273
830,2.301578682209871,-0.23807946332628094,11.507200241088867
831,2.2816174593176624,-0.19825551245073147,25.482799530029297
832,2.302499393406466,-0.1121699265597601,12.876099586486816
833,2.3013326059829486,-0.12293180579961738,17.119199752807617
834,2.30079675007444,-0.002914874081920821,16.476699829101562
835,2.301206824445357,-0.12026248924051341,16.716400146484375
836,2.3012620217480713,-0.21608825573398682,21.05739974975586
837,2.3022881027188187,-0.22098419979523587,12.040499687194824
838,2.300186122783353,-0.04847669183830294,16.476999282836914
839,2.301447761299469,-0.11561503594104017,18.111499786376953
840,2.2978566711367154,-0.1384969150633809,14.452199935913086
841,2.3021620372128586,-0.08590732734683026,14.440600395202637
842,2.2973029754594094,-0.28130687961281087,15.140800476074219
843,2.3017538632985897,-0.12827861752962189,14.741900444030762
844,2.2989145589608184,-0.13070587591137406,20.055599212646484
845,2.301412974081901,-0.15730138769711832,12.960100173950195
846,2.2987048841963342,-0.10205695088377364,15.315999984741211
847,2.300278223454621,-0.07770155768845065,23.72089958190918
848,2.3021644094529545,-0.06061258380973045,20.10099983215332
849,2.3010928095228214,-0.13505035204748594,22.09079933166504
850,2.3010652410770485,-0.21495106561002864,12.403599739074707
851,2.299401730543223,-0.16977763847763017,14.503399848937988
852,2.301779769112324,-0.03327509289263009,17.281299591064453
853,2.298523587455719,-0.23731925273300047,16.843000411987305
854,2.3021163809106566,-0.08410520132244126,19.71619987487793
855,2.295787874684864,-0.13530807339153206,19.09819984436035
856,2.3000439738075174,-0.14086636088971158,13.047200202941895
857,2.2935170306213637,-0.2675722957074349,23.59830093383789
858,2.3019940394423863,-0.3465487417633737,15.151900291442871
859,2.2991834775982793,-0.12069008724371612,22.72209930419922
860,2.3005946876069916,-0.02363685561243989,21.79829978942871
861,2.301766336414574,-0.04863281268018116,13.559200286865234
862,2.2958789219996234,-0.16555790862777298,19.409299850463867
863,2.301051932876213,-0.2393747741944482,18.15239906311035
864,2.3018408269330153,-0.16912749556517037,17.390199661254883
865,2.3010846854813103,-0.10954919181435574,12.900199890136719
866,2.3016943133518164,-0.034285634626100826,21.704999923706055
867,2.3008923419517506,-0.06117887784735816,12.134900093078613
868,2.302504365324481,-0.20449952699971616,17.878299713134766
869,2.3017193157268556,-0.21464304311668359,19.407899856567383
870,2.2961321409365087,-0.26554358980170445,19.71190071105957
871,2.30173351117009,-0.15154642503856297,9.49370002746582
872,2.299952594554937,-0.005958925208332744,13.116299629211426
873,2.3009801217628616,-0.17040670370664823,13.542499542236328
874,2.301692209835479,-0.06362325660443514,12.66450023651123
875,2.302284393151494,-0.24120846797669937,12.931099891662598
876,2.299651297427407,-0.1003125973446295,16.022300720214844
877,2.3018990420261076,-0.16795207550561184,13.081399917602539
878,2.3022940369542844,-0.08880625620487015,15.067500114440918
879,2.3022644431766075,-0.09815083018749504,10.332200050354004
880,2.2993406655212945,-0.15436227263903857,21.828399658203125
881,2.3018199467677567,-0.2950847994792085,14.23490047454834
882,2.3022731599318518,-0.12394741830987266,10.31980037689209
883,2.3002662250202506,-0.1988290705506105,15.649399757385254
884,2.302342259396737,-0.060376132312021435,17.791099548339844
885,2.3018425684799277,-0.1646235252885906,17.831100463867188
886,2.2977977197301698,-0.14126624349467043,17.67060089111328
887,2.301815354365679,-0.2369294244627711,11.131699562072754
888,2.3015551704146526,-0.0662841433937438,11.626500129699707
889,2.3025141604060235,-0.11295922911232725,17.248300552368164
890,2.302307010824264,-0.060114732138925264,9.259400367736816
891,2.30226058431795,-0.3223882891155929,15.357399940490723
892,2.302354548943376,-0.09544716514108254,13.832599639892578
893,2.3016546100335664,-0.13773292393433945,9.759099960327148
894,2.3014761198961766,-0.2605293865098286,10.898900032043457
895,2.297448966663227,-0.07681571374816354,21.714399337768555
896,2.302169972004444,-0.19775869438571503,14.877900123596191
897,2.3024052962626573,-0.18704018830834634,11.549300193786621
898,2.300051825172348,-0.2485726419985007,14.512399673461914
899,2.299382811534965,-0.25173782532101896,20.6018009185791
900,2.301917470665749,-0.19207987870915022,18.605199813842773
901,2.302455423467681,-0.12416937975021669,11.223899841308594
902,2.301106531525254,-0.16873500358912175,15.39229965209961
903,2.3024001239817427,-0.10740940825740253,10.372599601745605
904,2.302413025691701,-0.07974782477609905,14.229599952697754
905,2.3016833999361146,-0.1521004461909159,13.460200309753418
906,2.301380590095845,-0.33381256964995565,10.711000442504883
907,2.302548033485151,-0.06958148136503073,13.9891996383667
908,2.301799036764799,-0.13307298769786102,13.58810043334961
909,2.3005807395313074,-0.1524858956395575,11.383000373840332
910,2.294371365474928,-0.0185156572535919,25.83880043029785
911,2.302315136632094,-0.2580683985590961,11.694299697875977
912,2.2994833137564834,-0.19068759013217162,13.114100456237793
913,2.301797856672655,-0.10757340745259693,13.96030044555664
914,2.2929441069103507,-0.32842315543165934,17.568899154663086
915,2.302399856252453,-0.07747023429872968,11.025400161743164
916,2.301954842261389,-0.03216968013288246,13.83549976348877
917,2.301956397616242,-0.11081368166856775,12.813199996948242
918,2.2976905916060537,-0.19339691211188637,20.00909996032715
919,2.301726873836371,-0.2529951720387742,14.18220043182373
920,2.3005143969299024,-0.12500342151564847,14.56089973449707
921,2.3007581076713377,-0.16310023901623527,13.032500267028809
922,2.299888178187735,-0.12295103642991678,14.406700134277344
923,2.301955900018278,-0.033471070448198414,13.589500427246094
924,2.300621364128682,-0.09565739922585184,12.036700248718262
925,2.301930159001053,-0.148848884075524,15.838600158691406
926,2.3014076586700765,-0.1684222074354227,13.298700332641602
927,2.2997012080155392,-0.03375976758318376,16.64590072631836
928,2.30212299778428,-0.14944564295593954,19.020700454711914
929,2.2997527224315193,-0.00973238588897658,19.008699417114258
930,2.3015006025979194,-0.2010844171555347,13.898599624633789
931,2.302289587806753,-0.12092102507141644,12.103599548339844
932,2.299884642644728,-0.13482395544595369,15.00409984588623
933,2.2995889314632567,-0.07503582037802303,14.235899925231934
934,2.302217032146015,-0.12681516175758833,13.547699928283691
935,2.300911392488893,-0.13874027762331986,12.406100273132324
936,2.296435425693622,-0.3116752271760408,13.288100242614746
937,2.3019492605094456,-0.07651264000377335,17.208999633789062
938,2.2895627772471983,-0.14891713733729425,15.888799667358398
939,2.3012096110718008,-0.04576272936199905,22.611299514770508
940,2.302205103453924,-0.26747165901654035,9.849599838256836
941,2.2926298306104314,-0.14310223344927486,19.29789924621582
942,2.3015117458571948,-0.24867891811957987,16.572999954223633
943,2.301708863486276,-0.08690904186281345,12.315099716186523
944,2.3023781263581364,-0.10577125376238228,13.931699752807617
945,2.302401074417875,-0.18673684592551432,15.906700134277344
946,2.3017622734795014,-0.05375250676338883,10.997599601745605
947,2.3020580267246085,-0.08161847486209181,18.266000747680664
948,2.30135793236128,-0.12197253989767454,12.13539981842041
949,2.2993478249858077,-0.14741596292389691,11.46969985961914
950,2.301336489904881,-0.06521106546178118,14.638699531555176
951,2.3019706512270703,-0.1854417633056702,11.821000099182129
952,2.301196173654531,-0.13790077325779826,15.22659969329834
953,2.302232008858345,-0.23220967369554035,13.897500038146973
954,2.3023414673689553,-0.044023225865720494,11.202799797058105
955,2.301002112605153,-0.09827521820670578,15.67199993133545
956,2.30217514938834,-0.11445295353881058,9.646499633789062
957,2.302538342684941,-0.17853119187943367,16.69179916381836
958,2.300526581739806,-0.17063414700479818,14.132399559020996
959,2.2994740861395253,-0.1495478409158597,19.33930015563965
960,2.300428284793276,-0.10299186238866853,18.546899795532227
961,2.3012008527893943,-0.15198838805031778,10.888199806213379
962,2.3022233589422036,-0.214331694502237,12.036199569702148
963,2.3004082170391493,-0.1551036525339664,20.178800582885742
964,2.301795166572655,-0.23382021109498607,11.746700286865234
965,2.2989825838827067,-0.09801151549761333,12.98960018157959
966,2.301982998973502,-0.07739702600730403,12.885499954223633
967,2.301829413443817,-0.20187133939096358,16.165300369262695
968,2.3005875158971634,-0.08276814785000386,18.00830078125
969,2.3020600649630927,-0.3318296036494459,9.883299827575684
970,2.3013703722313013,-0.05212078009565891,14.105500221252441
971,2.301381594479046,-0.05761545232491616,21.797800064086914
972,2.300710000513351,-0.3204061068314852,12.820300102233887
973,2.3022761255380857,-0.27317788757757455,26.02429962158203
974,2.302124839660059,-0.254623232556379,13.419899940490723
975,2.30146952286257,-0.22009880300976192,19.403200149536133
976,2.2950230551087074,-0.13369555928493315,17.710599899291992
977,2.298850857296637,-0.192330935624468,20.214000701904297
978,2.3011656735639647,-0.11400052173579756,15.053799629211426
979,2.2961415683560364,-0.1027815461115894,17.941600799560547
980,2.302294716369862,-0.0683304397466535,14.622300148010254
981,2.30153829353858,-0.3606974052303319,22.8302001953125
982,2.2982912238361752,-0.07606799986988602,22.086700439453125
983,2.302140372279524,-0.20814293857848654,10.95199966430664
984,2.294654513925207,-0.15248033621457224,16.487699508666992
985,2.3023539702886757,-0.12737275034430506,18.486000061035156
986,2.3021624629439765,-0.17278856485990157,12.241700172424316
987,2.297062772756274,-0.11752675649491628,13.952300071716309
988,2.300533754563868,-0.2489117806842831,14.929699897766113
989,2.3017144595296317,-0.1344743879078827,13.080400466918945
990,2.30014324957758,-0.2865423169799932,11.946700096130371
991,2.301753402181357,-0.15028457883725588,12.235300064086914
992,2.3024653940849387,-0.13644089472269522,18.340299606323242
993,2.301905440247271,-0.2139250642035928,15.972800254821777
994,2.3013799409449387,-0.0947151043842187,14.431400299072266
995,2.300587105350247,-0.12113518380065835,15.949899673461914
996,2.301665675403989,-0.10746557307491555,18.273500442504883
997,2.301400041349154,-0.0979284449262007,12.165300369262695
998,2.2987208867374167,-0.020133907714200205,14.861300468444824
999,2.301846439983224,-0.0232629851523217,16.39389991760254
1000,2.300275843056029,-0.09728242992285854,12.745200157165527
1001,2.3015926941651705,-0.1380638194887771,20.166900634765625
1002,2.3018074768645773,-0.18178590547330709,14.717100143432617
1003,2.3023313001936634,-0.34637845081117546,12.69320011138916
1004,2.3015043442364598,-0.10532665482107173,17.044599533081055
1005,2.3010123411459698,-0.07972422627099074,17.111499786376953
1006,2.302297491493327,-0.18537407497064518,19.977699279785156
1007,2.302303266722478,-0.1653468226153473,13.573800086975098
1008,2.3018834716049166,-0.09965793007232486,11.435600280761719
1009,2.30176515282472,-0.33380457070579794,19.250699996948242
1010,2.3008286529542388,-0.07282128037450422,14.69379997253418
1011,2.301705668259351,-0.039216564005332494,12.629300117492676
1012,2.3019525882313125,-0.361008340140925,8.197699546813965
1013,2.30184906121351,-0.3088300697889065,11.133600234985352
1014,2.302164271724333,-0.06626566417363722,11.684599876403809
1015,2.293102778400013,-0.1589828300825249,23.632400512695312
1016,2.302438302779058,-0.09433916816331545,14.888299942016602
1017,2.2951134618716713,-0.23095386063769296,26.303600311279297
1018,2.301190847022115,-0.031037964266387164,16.60919952392578
1019,2.3009855135574697,-0.06669977712469403,11.128999710083008
1020,2.295432541488525,-0.14632386615860737,20.613300323486328
1021,2.3024253790896854,-0.20683207553965,14.50160026550293
1022,2.3012235058132933,-0.18207814423909952,11.268699645996094
1023,2.2983152431850185,-0.2950755875607747,20.429100036621094
1024,2.302492505873777,-0.25673291725366365,19.644100189208984
1025,2.300303820032972,-0.10453395693938061,15.4350004196167
1026,2.3005067818068885,-0.04948510183029547,25.98419952392578
1027,2.302203651936392,-0.06093760469736787,16.36389923095703
1028,2.3022084803063056,-0.1939912565071058,12.263899803161621
1029,2.301674055185344,-0.3040416616103414,14.394700050354004
1030,2.3020076364415845,-0.06847645903894373,14.026399612426758
1031,2.3024922607113547,-0.15751261831709662,15.264900207519531
1032,2.2975463065868156,-0.11159365751153172,16.457799911499023
1033,2.301467136998021,-0.21960175271305526,14.529399871826172
1034,2.3009990665720217,-0.14264465456159292,13.313300132751465
1035,2.3015390605884245,-0.019276964235104953,17.95009994506836
1036,2.3018816179346335,-0.07953369003942257,17.711599349975586
1037,2.29980076709639,-0.09895281255296311,25.572399139404297
1038,2.3021604633574833,-0.06083074770464236,12.877699851989746
1039,2.3016147510063565,-0.1494972994721214,16.984600067138672
1040,2.3019526218436446,-0.18709261658970266,11.997300148010254
1041,2.2964989573094865,-0.052851021848669806,16.751100540161133
1042,2.3010116805081635,-0.27581367984400584,16.973899841308594
1043,2.3016227717942135,-0.1514864253044208,16.448699951171875
1044,2.3020060051360973,-0.3073556808727087,10.657899856567383
1045,2.3024041769704127,-0.1889400172830259,12.6318998336792
1046,2.3018907354786875,-0.11536815072318708,12.478899955749512
1047,2.3022963011516957,-0.040462040959025815,12.345800399780273
1048,2.302121197519907,-0.20969471604935497,14.841099739074707
1049,2.3013846405796707,-0.2379348607018641,11.173500061035156
1050,2.302105480002571,-0.047699593851812994,12.754300117492676
1051,2.301692347505152,-0.1222121407881821,18.68709945678711
1052,2.3022504320301445,-0.15188124864498265,10.875
1053,2.3012688353139112,-0.09454124743841517,14.239899635314941
1054,2.3017819784185414,-0.1217870949337041,20.199899673461914
1055,2.3022043413434803,-0.12830192795712891,15.55519962310791
1056,2.3016292296217986,-0.11790368414273567,14.98550033569336
1057,2.3024068676432816,-0.03215086997821737,10.30679988861084
1058,2.3023367179670013,-0.11061004400929675,14.225199699401855
1059,2.3009188311901996,-0.17118184082247445,13.131500244140625
1060,2.3011085850422157,-0.23864126927246576,17.720500946044922
1061,2.3020115481440873,-0.13830317496619438,11.935099601745605
1062,2.3014312005898994,-0.18705373111527102,17.119699478149414
1063,2.302038798867041,-0.06452299054173927,15.441200256347656
1064,2.302286538327475,-0.18301942150166625,13.102899551391602
1065,2.301603459686937,-0.10039839622521607,19.327299118041992
1066,2.299703070810604,-0.05922437650977608,15.434700012207031
1067,2.3022078023004755,-0.15195376641330371,9.80459976196289
1068,2.3006102670537536,-0.284199110933231,12.115699768066406
1069,2.3024124085942645,-0.17160242533195713,17.40399932861328
1070,2.302380563854506,-0.07310649593648388,18.503299713134766
1071,2.301630005467673,-0.031190688874309067,19.301300048828125
1072,2.30177277427094,-0.20087658379220663,13.517900466918945
1073,2.3006526909703844,-0.11297196303292688,13.969400405883789
1074,2.3023368840100953,-0.20467062269801195,8.211799621582031
1075,2.2962866584194357,-0.048664868151886,21.556800842285156
1076,2.301465382065676,-0.08385897244276719,15.95419979095459
1077,2.3013596502069986,-0.1420764817190977,13.447600364685059
1078,2.3024447709841622,-0.40469101219573655,9.277400016784668
1079,2.296467815387453,-0.04098972498552649,16.708599090576172
1080,2.3024626158323516,-0.1619700598951277,23.94179916381836
1081,2.30082444348845,-0.2914029883656609,14.60200023651123
1082,2.3015693035271076,-0.20442106517579361,15.300100326538086
1083,2.3009619201476075,-0.35584629318455896,15.690199851989746
1084,2.300619730338735,-0.14117487979743681,22.023399353027344
1085,2.302461403005154,-0.14067878482914686,12.977899551391602
1086,2.302011259886884,-0.3425798277642319,15.146699905395508
1087,2.2850550994313856,-0.08148175376031497,19.841800689697266
1088,2.3020991706882024,-0.14965278530029724,14.265399932861328
1089,2.3017392632236575,-0.15553664401424405,12.824799537658691
1090,2.2990146300743275,-0.3184083208357249,12.501399993896484
1091,2.3023783065168026,-0.33550809903389245,12.10949993133545
1092,2.3013774508617266,-0.04610823905873474,13.291500091552734
1093,2.302251997676544,-0.08865879076280314,10.562399864196777
1094,2.2769389492560514,-0.21036800905580133,23.753000259399414
1095,2.3009980296401467,-0.15135378861009974,16.28849983215332
1096,2.2997607762075827,-0.18801020494050302,21.658700942993164
1097,2.299115977541137,-0.13509946020086505,19.46649932861328
1098,2.3003377296449705,-0.2748209765514078,12.18970012664795
1099,2.3001712899967526,-0.026553224303597744,20.831300735473633
1100,2.3022866816097154,-0.10947028466765815,20.44179916381836
1101,2.299124440841406,-0.14536970739235588,18.731700897216797
1102,2.3023050424576974,-0.1588382074806538,11.167900085449219
1103,2.299415194565795,-0.2137096296579415,15.677300453186035
1104,2.300160045042458,-0.07586502417140584,19.15959930419922
1105,2.300607584722747,-0.06583870119883795,29.542699813842773
1106,2.3004945989722776,-0.1595016049264439,13.094599723815918
1107,2.3020383774557702,-0.009316234864595627,15.577300071716309
1108,2.3012956550714865,-0.1745197264789906,16.33609962463379
1109,2.3022952215780554,-0.15983138443018574,9.628199577331543
1110,2.290984865028928,-0.11526196744342754,14.432999610900879
1111,2.3010423490089233,-0.1636889032380927,12.568499565124512
1112,2.3021966060460115,-0.08697130265260622,14.11929988861084
1113,2.30139771956586,-0.029457243628907243,10.548100471496582
1114,2.300212440259507,-0.10258171764198742,20.40760040283203
1115,2.3020544492781623,-0.27879704606825095,12.732399940490723
1116,2.3005051569213055,-0.008558944094271225,11.846599578857422
1117,2.3018739524473717,-0.15871568157635696,8.183300018310547
1118,2.3016563586057552,-0.044481660281586156,18.25659942626953
1119,2.30140746547691,-0.12981117223748742,17.145700454711914
1120,2.301639326916063,-0.13985114876580643,13.96049976348877
1121,2.301981686490808,-0.10743547535126985,10.189200401306152
1122,2.302257517453212,-0.12186986043175785,12.586400032043457
1123,2.302267174980686,-0.1661023253112418,14.34749984741211
1124,2.30161159990522,-0.13338335490489947,13.802300453186035
1125,2.3016881201182002,-0.1464528956340745,14.79990005493164
1126,2.299420385716158,-0.2899686636575707,12.724499702453613
1127,2.299915704935077,-0.155965254883779,23.341400146484375
1128,2.301627757946324,-0.07111024425547419,13.941499710083008
1129,2.2996013415041783,-0.1465863289601811,15.234199523925781
1130,2.30174440642011,-0.1181867628139821,13.196000099182129
1131,2.3017297779897326,-0.2396922436193627,21.706499099731445
1132,2.3011474028539625,-0.04447243759984352,23.284700393676758
1133,2.302289213213279,-0.11976814175212314,16.83049964904785
1134,2.3021554618787428,-0.21991334620181902,17.47949981689453
1135,2.301626915563129,-0.10068079559846221,13.489700317382812
1136,2.301716065451913,-0.11772937687519991,10.69159984588623
1137,2.3024818518881647,-0.2127115284479546,9.795999526977539
1138,2.3000339207576945,-0.3438738918744706,20.23390007019043
1139,2.302087691333662,-0.07825484771667257,17.56399917602539
1140,2.2996984526003157,-0.17239216508757937,17.407800674438477
1141,2.30093930799625,-0.022268237667743874,19.324899673461914
1142,2.3022469225740725,-0.10574520637575997,14.71310043334961
1143,2.3014391667223104,-0.11883320599457081,16.373300552368164
1144,2.2991852318701596,-0.3344765196568838,25.23780059814453
1145,2.299239634057908,-0.33755472604364556,13.441900253295898
1146,2.3022259351175336,-0.3307983814817561,9.512900352478027
1147,2.2912465575331376,-0.08887389983527172,21.79680061340332
1148,2.3024089546275532,-0.3507703270345637,18.585100173950195
1149,2.302514253140781,-0.1514076542703776,17.50040054321289
1150,2.3020524166308736,-0.3192328917852407,11.915900230407715
1151,2.3010891980910437,-0.21738387944596482,12.170000076293945
1152,2.3020469560752908,-0.15399450843579032,10.246500015258789
1153,2.302342529460302,-0.18638686675722715,20.578800201416016
1154,2.3021901448703685,-0.09872410096454942,17.444599151611328
1155,2.301419926334123,-0.29128717890098166,14.31089973449707
1156,2.2937277116609676,-0.07807632985101728,25.362600326538086
1157,2.299048887050976,-0.1557909856948959,16.131099700927734
1158,2.301806689021696,-0.28939862683348483,10.922900199890137
1159,2.3018845067862372,-0.4010849185331383,11.306300163269043
1160,2.301995588439279,-0.10593929390533009,16.83769989013672
1161,2.3015320972870263,-0.2735449695885415,14.072999954223633
1162,2.3007199005364734,-0.15195396365753666,17.757299423217773
1163,2.296971752517438,-0.24356785736056175,14.919899940490723
1164,2.3015703900656406,-0.19599568694331337,15.245499610900879
1165,2.3024547495959644,-0.0279018538341268,19.714500427246094
1166,2.3014983442967454,-0.13342871598999406,16.04640007019043
1167,2.3007458750862133,-0.09944763521884126,14.393899917602539
1168,2.3025468769834654,-0.13702168862620212,11.604000091552734
1169,2.299357538319742,-0.053641255872260096,13.695799827575684
1170,2.3021263690217797,-0.039532919436225694,12.662699699401855
1171,2.3012564068218633,-0.14382117971542813,11.903499603271484
1172,2.302356677073557,-0.28146171368627637,9.695199966430664
1173,2.302043980968742,-0.19620661491180424,13.73859977722168
1174,2.3020988297995455,-0.17027955228090308,17.179899215698242
1175,2.298299793776912,-0.13207696010803438,14.199299812316895
1176,2.3017592250435284,-0.1392086165226445,11.911399841308594
1177,2.30093983808582,-0.20468087593646722,14.22819995880127
1178,2.301646780082181,-0.2039089384554842,14.758299827575684
1179,2.301004057160118,-0.2813717179920534,16.12529945373535
1180,2.3018043683179745,-0.025439625622430993,26.07270050048828
1181,2.302264269161239,-0.24578954816464982,12.558500289916992
1182,2.301971053898635,-0.1478864737857729,19.65999984741211
1183,2.301296610868451,-0.3105111238721556,13.69729995727539
1184,2.302352342283608,-0.26286545435974673,11.365699768066406
1185,2.300523021850198,-0.25314230452094133,12.779999732971191
1186,2.2991120394478535,-0.07743722172065855,16.506099700927734
1187,2.297042665690124,-0.12287953061516432,17.938600540161133
1188,2.302128063437683,-0.1657550466483224,10.816900253295898
1189,2.2988140232161713,-0.08397612791992104,24.97909927368164
1190,2.301107600337237,-0.03620053891295738,12.786100387573242
1191,2.3025395410743164,-0.1783064308193345,19.699100494384766
1192,2.302428953795473,-0.08956658961528582,14.596599578857422
1193,2.301918168337698,-0.10720499139576778,14.277999877929688
1194,2.2969376006192594,-0.019993574968729413,18.310300827026367
1195,2.3000561662841053,-0.1761642344130787,16.26959991455078
1196,2.284995439848478,-0.19639810198625873,12.377599716186523
1197,2.3013591026298976,-0.05061189597735438,16.17329978942871
1198,2.301575937292565,-0.2782231481904489,13.807900428771973
1199,2.302302165401937,-0.08529668035314687,15.4891996383667
1200,2.3017286108137593,-0.34695498395596924,13.434900283813477
1201,2.296557382129032,-0.018484907385771163,21.542299270629883
1202,2.3020649071377868,-0.12580826403136047,10.588299751281738
1203,2.300096031973287,-0.06610852983533233,11.757699966430664
1204,2.300381070115721,-0.05701231554295876,12.602800369262695
1205,2.3000894576467363,-0.12726378084350534,15.06879997253418
1206,2.3012113664339178,-0.09451961414575205,14.929400444030762
1207,2.300850408162403,-0.16530684927968586,14.1427001953125
1208,2.3021818750579444,-0.12804463539820024,12.86299991607666
1209,2.3015473047772392,-0.16994365995806893,11.278499603271484
1210,2.302020296468334,-0.17972029240814957,13.951000213623047
1211,2.3021411968508056,-0.27098665138832556,10.241100311279297
1212,2.301702016600941,-0.1934187172743308,12.243599891662598
1213,2.300072234360481,-0.2704903135305279,12.32610034942627
1214,2.301523307168944,-0.07600859980147057,15.448100090026855
1215,2.3012803836579034,-0.30363873873827874,15.505499839782715
1216,2.30233426615907,-0.1397965480912915,14.051199913024902
1217,2.3006614505814325,-0.06228302201939662,15.056300163269043
1218,2.3010085816832175,-0.1485275404246823,11.563400268554688
1219,2.3013135046934945,-0.1705364088607778,17.79400062561035
1220,2.3017036527498136,-0.2447338908307337,10.195799827575684
1221,2.299259026695068,-0.16922648325283574,12.746700286865234
1222,2.301310589547347,-0.05415546481805977,10.840700149536133
1223,2.301843514455966,-0.24378520764663314,10.139300346374512
1224,2.3021413042295205,-0.2457654612693183,10.20359992980957
1225,2.3001357994570513,-0.05258066481576407,16.482900619506836
1226,2.299582159096881,-0.18876397143431944,20.594999313354492
1227,2.3020588670101056,-0.21652350600517867,18.925899505615234
1228,2.3022254499767096,-0.06440261499521459,15.243499755859375
1229,2.302145975171613,-0.250131363073544,11.612199783325195
1230,2.302154440556432,-0.11049462909671826,13.901300430297852
1231,2.3021499704063593,-0.20777713111788465,14.772199630737305
1232,2.298277642389073,-0.12788683117857458,16.591100692749023
1233,2.3016771027323526,-0.12452139709881464,11.555899620056152
1234,2.3015558852358837,-0.21292559966897073,17.20330047607422
1235,2.301476067979974,-0.03189529860758744,17.06220054626465
1236,2.3022521722536253,-0.06059116912337951,13.314000129699707
1237,2.3018936523234843,-0.23589537856737763,13.823599815368652
1238,2.299521886560987,-0.18901048506918627,16.864900588989258
1239,2.3021548572450317,-0.12042288451486216,19.99530029296875
1240,2.30208892266448,-0.1512392501440868,11.793700218200684
1241,2.3022949685410663,-0.20177084654619115,12.792799949645996
1242,2.3017084317098577,-0.19677558230916947,11.374899864196777
1243,2.3023765696700353,-0.06820774143831158,12.273900032043457
1244,2.2963594019580134,-0.11416646088035742,25.00469970703125
1245,2.30194167493422,-0.2079104731182554,11.374799728393555
1246,2.3023524541250056,-0.10988264542820847,14.323100090026855
1247,2.3017129933838323,-0.0887831385117398,19.808700561523438
1248,2.3010057589090964,-0.05852943790105602,12.485899925231934
1249,2.3020089916524746,-0.12017941571736024,19.019699096679688
1250,2.2998170415171324,-0.09988114348886412,22.03809928894043
1251,2.3014761763510725,-0.23883580610806043,11.637900352478027
1252,2.294575780762656,-0.18280743308970215,17.54050064086914
1253,2.3024910384585766,-0.09361603517956307,15.265399932861328
1254,2.3003983978353926,-0.2997475351992922,13.799200057983398
1255,2.3022403512416183,-0.1737580644135776,10.269100189208984
1256,2.3010387319194043,-0.20119711495693948,12.880499839782715
1257,2.3020660809879945,-0.06587197939343549,23.349599838256836
1258,2.2996046634412473,-0.04139821371536849,28.87030029296875
1259,2.302240454430737,-0.14572155934840214,13.276200294494629
1260,2.3018961652263727,-0.15269295816861417,19.938199996948242
1261,2.301879024009752,-0.23960001114194707,10.691399574279785
